query_id,global_query_index,base_margin_decile,domains,prompt_token_count,preferred_token_count,rejected_token_count,base_margin,base_correct,pair_best_method,lgsd_small_margin,lgsd_small_gain_vs_base,lgsd_small_correct,lgsd_medium_margin,lgsd_medium_gain_vs_base,lgsd_medium_correct,lgsd_large_margin,lgsd_large_gain_vs_base,lgsd_large_correct,lgsd_high_margin,lgsd_high_gain_vs_base,lgsd_high_correct,opsd_margin,opsd_gain_vs_base,opsd_correct,lgsd_large_minus_opsd
arena-pref:heldout:000074,74,9,code;creativity;domain_knowledge;real_world;specificity;technical_accuracy,15,888,502,0.4644260991822406,True,LGSD-Large,0.6675013021832156,0.20307520300097498,True,0.7267968132201419,0.2623707140379013,True,0.7613322339137164,0.2969061347314758,True,0.6004444206399768,0.13601832145773624,True,0.5700225620763367,0.10559646289409613,True,0.19130967183737968
arena-pref:heldout:000075,75,9,domain_knowledge;real_world;specificity;technical_accuracy,25,443,218,0.40568028074621554,True,OPSD,0.5897042471601102,0.18402396641389462,True,0.5218795081399767,0.1161992273937612,True,0.48953047925845716,0.08385019851224162,True,0.5167684443267999,0.11108816358058438,True,0.6467231089096075,0.24104282816339195,True,-0.15719262965115033
arena-pref:heldout:000076,76,9,creativity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,234,384,565,0.4344772814825222,True,LGSD-Large,0.27119869717278644,-0.16327858430973574,True,0.23002522455907481,-0.20445205692344737,True,0.4204603022882014,-0.014016979194320767,True,0.26107257256465677,-0.1734047089178654,True,0.2972127369107749,-0.1372645445717473,True,0.12324756537742654
arena-pref:heldout:000077,77,10,creativity;instruction_following,396,88,69,1.125138256389633,True,OPSD,0.21169929981859914,-0.9134389565710339,True,-0.1281525092947935,-1.2532907656844265,False,-0.8292866657845113,-1.9544249221741443,False,0.40574121538044094,-0.7193970410091921,True,0.5358498539378052,-0.5892884024518279,True,-1.3651365197223164
arena-pref:heldout:000078,78,8,code;complexity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,238,658,570,0.3141012738051431,True,OPSD,0.45092468042027334,0.13682340661513026,True,0.4608474638381588,0.1467461900330157,True,0.4687368539303569,0.15463558012521383,True,0.3802867880860742,0.06618551428093111,True,0.5444139465741309,0.23031267276898781,True,-0.07567709264377398
arena-pref:heldout:000079,79,8,complexity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,15,580,310,0.32181747848120357,True,LGSD-Large,0.85458872267879,0.5327712441975865,True,0.8049514462870935,0.4831339678058899,True,0.9662773000782934,0.6444598215970898,True,0.6951943173689623,0.37337683888775874,True,0.7208328069913905,0.39901532851018695,True,0.24544449308690286
arena-pref:heldout:000080,80,2,code;complexity;domain_knowledge;instruction_following;math;problem_solving;real_world;specificity;technical_accuracy,565,201,184,-0.38335839938271654,False,LGSD-Medium,-0.2991162469163746,0.08424215246634192,False,-0.19179346291708943,0.1915649364656271,False,-0.3630430320885798,0.020315367294136744,False,-0.3134914390354375,0.06986696034727902,False,-0.3064138474156015,0.07694455196711503,False,-0.05662918467297828
arena-pref:heldout:000081,81,3,domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,210,426,667,-0.26634664651181583,False,LGSD-High,-0.7485558890655999,-0.48220924255378406,False,-0.72643243478192,-0.46008578827010416,False,-0.7391534599111786,-0.4728068133993628,False,-0.5476644447736885,-0.28131779826187264,False,-0.678772508319804,-0.4124258618079881,False,-0.06038095159137469
arena-pref:heldout:000082,82,1,code;instruction_following;problem_solving;real_world;technical_accuracy,328,5,73,-9.661029517813905,False,LGSD-Large,-4.769151232993766,4.891878284820138,False,-3.158192391591529,6.502837126222376,False,-1.7711166068299171,7.889912910983988,False,-5.988216901805304,3.672812616008601,False,-6.312413662427092,3.3486158553868126,False,4.541297055597175
arena-pref:heldout:000083,83,10,creativity;domain_knowledge;real_world;specificity,17,304,142,1.6890013765811567,True,LGSD-Large,1.7170716821926444,0.02807030561148771,True,1.823636885304377,0.13463550872322028,True,2.0560868503960794,0.36708547381492274,True,1.8796943529523502,0.19069297637119353,True,1.9082443041656534,0.2192429275844967,True,0.14784254623042603
arena-pref:heldout:000084,84,1,domain_knowledge;real_world;specificity;technical_accuracy,13,60,250,-1.1992395350138345,False,LGSD-Small,-2.4114563802083335,-1.212216845194499,False,-2.604169464111328,-1.4049299290974937,False,-2.7019231669108073,-1.5026836318969727,False,-2.683736267089844,-1.4844967320760096,False,-2.8261007130940756,-1.626861178080241,False,0.12417754618326837
arena-pref:heldout:000085,85,3,complexity;domain_knowledge;instruction_following;math;problem_solving;real_world;specificity;technical_accuracy,157,545,738,-0.18229929415484514,False,OPSD,-0.2637422110095977,-0.08144291685475258,False,-0.32178414988940407,-0.13948485573455893,False,-0.27144729481192487,-0.08914800065707973,False,-0.2795107086419508,-0.09721141448710569,False,-0.2386550295184292,-0.05635573536358407,False,-0.03279226529349566
arena-pref:heldout:000086,86,10,creativity;real_world;specificity,26,52,13,2.5941870762751655,True,LGSD-High,4.087941536536583,1.4937544602614174,True,3.4303180988018322,0.8361310225266667,True,4.7101328923152055,2.11594581604004,True,4.976542839637171,2.382355763362005,True,3.0235290527343754,0.4293419764592099,True,1.68660383958083
arena-pref:heldout:000087,87,5,domain_knowledge;instruction_following;real_world;specificity;technical_accuracy,33,311,316,0.018925400763098787,True,LGSD-Medium,0.6195032868980563,0.6005778861349576,True,0.8781081252086631,0.8591827244455643,True,0.7758714532749309,0.7569460525118321,True,0.4095394336831326,0.3906140329200338,True,0.3685707727861014,0.3496453720230026,True,0.4073006804888295
arena-pref:heldout:000088,88,6,code;complexity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,636,746,751,0.07423289203995481,True,LGSD-Medium,-0.10395124763977959,-0.1781841396797344,False,-0.027456727299587924,-0.10168961933954274,False,-0.10344880702100046,-0.17768169906095527,False,-0.05538344828801611,-0.12961634032797092,False,-0.07953453314194425,-0.15376742518189906,False,-0.023914273879056203
arena-pref:heldout:000089,89,6,creativity;domain_knowledge;problem_solving;real_world;specificity,46,831,570,0.039830431901024754,True,LGSD-Large,0.3095815433514517,0.26975111145042696,True,0.3192222106206848,0.27939177871966003,True,0.32277374729043196,0.2829433153894072,True,0.3216286376744377,0.28179820577341297,True,0.32070446481909465,0.2808740329180699,True,0.002069282471337308
arena-pref:heldout:000090,90,5,domain_knowledge;instruction_following;real_world;specificity;technical_accuracy,296,319,379,-0.017133942879034803,False,LGSD-High,0.075049347582134,0.0921832904611688,True,0.1391304477659434,0.1562643906449782,True,0.09710024279945295,0.11423418567848775,True,0.17836487012724278,0.19549881300627758,True,0.12332413309185508,0.14045807597088988,True,-0.02622389029240213
arena-pref:heldout:000091,91,5,creativity;domain_knowledge;real_world;specificity,17,794,576,-0.03433047550718138,False,LGSD-High,0.04331722486062506,0.07764770036780644,True,-0.015142215739569753,0.019188259767611626,False,0.026411245316642296,0.060741720823823675,True,0.04789790290929408,0.08222837841647546,True,0.045954868601978616,0.08028534410916,True,-0.01954362328533632
arena-pref:heldout:000092,92,1,code;complexity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,38,693,655,-0.48211520219074255,False,LGSD-Large,-0.4780367009040929,0.004078501286649661,False,-0.5175305054696558,-0.03541530327891329,False,-0.41843562228215614,0.06367957990858641,False,-0.5143903287707706,-0.03227512658002807,False,-0.5500925508594973,-0.06797734866875471,False,0.13165692857734113
arena-pref:heldout:000093,93,9,instruction_following;math,63,274,267,0.42809808811849037,True,LGSD-Small,0.25514094290332734,-0.17295714521516303,True,-0.05866341580583034,-0.4867615039243207,False,-0.09891112636342081,-0.5270092144819112,False,0.19532973272464993,-0.23276835539384044,True,0.22660919283728154,-0.20148889528120884,True,-0.32552031920070235
arena-pref:heldout:000094,94,6,code,2119,2843,2120,0.08430270804342677,True,LGSD-Large,0.10016578133165299,0.015863073288226226,True,0.0937089126510508,0.009406204607624036,True,0.15807945727336797,0.07377674922994121,True,0.10323246316997958,0.018929755126552816,True,0.09854290876003169,0.014240200716604923,True,0.059536548513336285
arena-pref:heldout:000095,95,4,creativity;domain_knowledge;real_world;specificity;technical_accuracy,27,243,263,-0.0947691346444447,False,OPSD,-0.14686875745555472,-0.052099622811110025,False,-0.3850700943259857,-0.290300959681541,False,-0.3300701055046382,-0.23530097086019353,False,-0.2306025478101179,-0.1358334131656732,False,-0.1078398042467621,-0.013070669602317397,False,-0.22223030125787613
arena-pref:heldout:000096,96,7,domain_knowledge;real_world,31,291,239,0.15019235938822173,True,LGSD-Medium,0.27914022877258526,0.12894786938436353,True,0.47630351469633947,0.32611115530811774,True,0.45085206329561167,0.30065970390738994,True,0.2983875567003691,0.14819519731214736,True,0.16651078423983545,0.016318424851613722,True,0.2843412790557762
arena-pref:heldout:000097,97,6,code;complexity;domain_knowledge;instruction_following;real_world;specificity;technical_accuracy,51,613,752,0.10919130513811315,True,LGSD-Medium,-0.11950535267950413,-0.22869665781761728,False,-0.021553722077856552,-0.1307450272159697,False,-0.1523921647317944,-0.26158346986990755,False,-0.04529678078031407,-0.15448808591842722,False,-0.11032391148097465,-0.2195152166190878,False,-0.042068253250819754
arena-pref:heldout:000098,98,4,code;complexity;domain_knowledge;instruction_following;math;problem_solving;real_world;specificity;technical_accuracy,19,369,251,-0.0616177670402388,False,LGSD-Medium,-0.12038528585219277,-0.05876751881195397,False,0.05701397292104482,0.11863173996128362,True,-0.03176196024427891,0.029855806795959894,False,-0.10714733924577824,-0.04552957220553944,False,-0.16706790497169188,-0.10545013793145308,False,0.13530594472741297
arena-pref:heldout:000099,99,2,other,14,69,148,-0.4444423879869208,False,LGSD-Small,-0.6153989269646578,-0.170956538977737,False,-0.7470112332539425,-0.30256884526702166,False,-1.0022674796630762,-0.5578250916761553,False,-0.691467603047689,-0.24702521506076813,False,-0.857591753047072,-0.4131493650601512,False,-0.14467572661600414
arena-pref:heldout:000100,100,7,creativity;domain_knowledge;instruction_following;real_world;specificity,95,218,450,0.17895793837023333,True,LGSD-Small,0.17312773269979953,-0.005830205670433797,True,-0.20275942297885896,-0.3817173613490923,False,-0.23684006911655908,-0.4157980074867924,False,-0.3180174415580601,-0.49697537992829344,False,-0.24375476432745824,-0.42271270269769157,False,0.006914695210899158
arena-pref:heldout:000101,101,3,complexity;domain_knowledge;instruction_following;math;problem_solving;real_world;specificity;technical_accuracy,28,124,368,-0.20590338650124274,False,LGSD-Small,-0.04691522235121326,0.15898816415002948,False,-0.32955715950541875,-0.12365377300417602,False,-0.566838588152828,-0.3609352016515852,False,-0.16157104005987488,0.044332346441367854,False,-0.1891771854224078,0.016726201078834935,False,-0.37766140273042015
arena-pref:heldout:000102,102,6,creativity;domain_knowledge;real_world,39,339,264,0.04642804559608904,True,LGSD-Large,0.4974374391975718,0.45100939360148273,True,0.5088486044871705,0.46242055889108147,True,0.5781349134560276,0.5317068678599386,True,0.33781786788465773,0.2913898222885687,True,0.32664516228522134,0.2802171166891323,True,0.2514897511708063
arena-pref:heldout:000103,103,10,instruction_following,335,415,292,0.7140414183044183,True,LGSD-Large,1.2214705215229964,0.5074291032185781,True,1.4838325253373466,0.7697911070329283,True,1.5450342562395782,0.83099283793516,True,1.2772779370912488,0.5632365187868306,True,1.2353834116807136,0.5213419933762954,True,0.3096508445588646
arena-pref:heldout:000104,104,5,creativity;domain_knowledge;problem_solving;real_world;specificity,16,1016,383,-0.024925787848216086,False,LGSD-Large,0.3036573582217479,0.32858314606996397,True,0.33218691150563884,0.3571126993538549,True,0.38204813745151656,0.40697392529973264,True,0.16669412806802608,0.19161991591624217,True,0.24254891047516258,0.26747469832337867,True,0.13949922697635397
arena-pref:heldout:000105,105,3,creativity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,424,800,696,-0.16584793044232793,False,LGSD-Small,-0.10261233773724787,0.06323559270508006,False,-0.16783414906468908,-0.0019862186223611467,False,-0.18604296843210832,-0.020195037989780396,False,-0.1633612917483538,0.0024866386939741414,False,-0.1719283509802545,-0.0060804205379265674,False,-0.014114617451853828
arena-pref:heldout:000106,106,7,creativity;domain_knowledge;real_world,15,306,223,0.21831851132872904,True,LGSD-Small,0.5801111286328469,0.3617926173041178,True,0.5084512969345485,0.29013278560581945,True,0.41546949670415345,0.19715098537542441,True,0.43014394847396153,0.2118254371452325,True,0.40221529192275884,0.1838967805940298,True,0.013254204781394607
arena-pref:heldout:000107,107,3,creativity;instruction_following;problem_solving;real_world;specificity,74,58,68,-0.2881352103506092,False,LGSD-Medium,0.48493678768072845,0.7730719980313376,True,0.6916433454285285,0.9797785557791376,True,0.6677461357194074,0.9558813460700166,True,0.6548602257007037,0.9429954360513129,True,0.30001658310029367,0.5881517934509028,True,0.3677295526191138
arena-pref:heldout:000108,108,4,creativity;domain_knowledge;real_world;specificity,19,187,256,-0.10519179685868041,False,LGSD-High,0.19387116836991547,0.2990629652285959,True,0.26191748575093277,0.3671092826096132,True,-0.002302911989191969,0.10288888486948844,False,0.2875258146441557,0.39271761150283613,True,0.04115478479288459,0.146346581651565,True,-0.04345769678207656
arena-pref:heldout:000109,109,1,creativity;domain_knowledge;instruction_following;real_world;specificity;technical_accuracy,225,231,219,-0.5021539847706444,False,LGSD-High,-0.7450112949831238,-0.24285731021247936,False,-0.7335676763191035,-0.23141369154845903,False,-0.7006613499455299,-0.19850736517488543,False,-0.6512851468511363,-0.14913116208049182,False,-0.6840406588753625,-0.18188667410471804,False,-0.016620691070167393
arena-pref:heldout:000110,110,2,complexity;domain_knowledge;math;problem_solving;real_world;specificity;technical_accuracy,31,295,879,-0.4649320889984894,False,LGSD-High,-0.9767087965492838,-0.5117767075507944,False,-1.0505711593858895,-0.5856390703874002,False,-1.2395711235290152,-0.7746390345305258,False,-0.8135216634007486,-0.3485895744022592,False,-0.8394639398995534,-0.37453185090106395,False,-0.40010718362946185
arena-pref:heldout:000111,111,2,complexity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,157,341,397,-0.3762069528203631,False,OPSD,-0.7935986966014674,-0.41739174378110433,False,-1.17962143928154,-0.803414486461177,False,-1.2073766114135394,-0.8311696585931763,False,-0.6992391774408124,-0.32303222462044934,False,-0.6964859797584948,-0.3202790269381317,False,-0.5108906316550446
arena-pref:heldout:000112,112,7,complexity;domain_knowledge;math;problem_solving;real_world;specificity;technical_accuracy,18,102,194,0.15758108451724506,True,LGSD-Large,-0.022078666008432224,-0.1796597505256773,False,0.11216599237130875,-0.04541509214593631,True,0.31673917621946424,0.15915809170221917,True,-0.1211751801379164,-0.27875626465516146,False,0.07586533974608378,-0.08171574477116128,True,0.24087383647338045
arena-pref:heldout:000113,113,8,code;complexity;domain_knowledge;instruction_following;math;problem_solving;real_world;specificity;technical_accuracy,52,822,692,0.24119379803320995,True,LGSD-Large,0.3527281273032181,0.11153432927000817,True,0.29054101349095196,0.04934721545774201,True,0.3938882214281022,0.15269442339489225,True,0.3277378335571869,0.08654403552397694,True,0.3930344920338583,0.15184069400064837,True,0.000853729394243885
